100.0,2.0,0.01,0.75,1748961466.377591,1.6652997956718714
100.0,2.0,0.01,0.8125,1748961468.7112894,1.6653147491073592
100.0,2.0,0.01,0.875,1748961470.8595607,1.663517136715989
100.0,2.0,0.01,0.9375,1748961473.0161443,1.662419095334546
100.0,2.0,0.01,1.0,1748961475.1365693,1.6655511374956404
100.0,2.0,0.0575,0.75,1748961477.285643,2.0610766987869438
100.0,2.0,0.0575,0.8125,1748961479.5502017,2.0579914149872724
100.0,2.0,0.0575,0.875,1748961481.924647,2.0547767710229854
100.0,2.0,0.0575,0.9375,1748961484.277442,2.059297146575796
100.0,2.0,0.0575,1.0,1748961486.617026,2.0570085473139916
100.0,2.0,0.105,0.75,1748961489.531138,2.1798080445079595
100.0,2.0,0.105,0.8125,1748961491.973594,2.1730619456122597
100.0,2.0,0.105,0.875,1748961494.5297523,2.1878667439094306
100.0,2.0,0.105,0.9375,1748961497.0985467,2.168071254544171
100.0,2.0,0.105,1.0,1748961499.5449834,2.152257934432979
100.0,2.0,0.15250000000000002,0.75,1748961502.5753846,2.196670339563588
100.0,2.0,0.15250000000000002,0.8125,1748961505.6212537,2.226168052034702
100.0,2.0,0.15250000000000002,0.875,1748961508.5620854,2.2343283184765403
100.0,2.0,0.15250000000000002,0.9375,1748961511.4702134,2.2341984250430036
100.0,2.0,0.15250000000000002,1.0,1748961514.388139,2.217915278838514
100.0,2.0,0.2,0.75,1748961517.234442,2.244356616962933
100.0,2.0,0.2,0.8125,1748961520.230534,2.260818323345768
100.0,2.0,0.2,0.875,1748961523.0893092,2.2579883281456743
100.0,2.0,0.2,0.9375,1748961525.8918116,2.2827337094628675
100.0,2.0,0.2,1.0,1748961528.8660483,2.281270597635659
100.0,3.0,0.01,0.75,1748961531.844491,1.8635964799161429
100.0,3.0,0.01,0.8125,1748961534.958511,1.8764561464692742
100.0,3.0,0.01,0.875,1748961538.1883917,1.8750770832710746
100.0,3.0,0.01,0.9375,1748961541.4140937,1.862372225051787
100.0,3.0,0.01,1.0,1748961544.3325455,1.860990101055058
100.0,3.0,0.0575,0.75,1748961547.1343458,2.3016297917884883
100.0,3.0,0.0575,0.8125,1748961549.542309,2.2883617140681425
100.0,3.0,0.0575,0.875,1748961551.9966214,2.299119872424928
100.0,3.0,0.0575,0.9375,1748961554.390141,2.2912918671806026
100.0,3.0,0.0575,1.0,1748961556.7851765,2.293065987401986
100.0,3.0,0.105,0.75,1748961559.171393,2.4134412230430327
100.0,3.0,0.105,0.8125,1748961561.6450646,2.4041421361380406
100.0,3.0,0.105,0.875,1748961563.9935634,2.4042173257445296
100.0,3.0,0.105,0.9375,1748961566.3679123,2.384968937947175
100.0,3.0,0.105,1.0,1748961568.8731923,2.4211746701460166
100.0,3.0,0.15250000000000002,0.75,1748961571.2836776,2.495329813835406
100.0,3.0,0.15250000000000002,0.8125,1748961573.6339288,2.4843616364285506
100.0,3.0,0.15250000000000002,0.875,1748961575.9864159,2.4725022435239064
100.0,3.0,0.15250000000000002,0.9375,1748961578.3427238,2.501747761527219
100.0,3.0,0.15250000000000002,1.0,1748961580.7166636,2.503031779233595
100.0,3.0,0.2,0.75,1748961583.1094918,2.5574135779795277
100.0,3.0,0.2,0.8125,1748961585.4946136,2.5258424369040293
100.0,3.0,0.2,0.875,1748961587.7812972,2.5389794741590896
100.0,3.0,0.2,0.9375,1748961590.0848422,2.5556766234554873
100.0,3.0,0.2,1.0,1748961592.3415601,2.551797170978192
100.0,4.0,0.01,0.75,1748961594.851741,2.0910975238973823
